iter	Passed	Remaining
400	20761	31013
401	20817	30967
402	20873	30921
403	20932	30880
404	20991	30839
405	21053	30801
406	21108	30754
407	21155	30695
408	21205	30641
409	21256	30588
410	21310	30540
411	21356	30480
412	21402	30419
413	21450	30362
414	21505	30314
415	21554	30259
416	21604	30205
417	21658	30156
418	21711	30105
419	21767	30059
420	21820	30009
421	21877	29964
422	21929	29912
423	21985	29866
424	22040	29819
425	22095	29772
426	22149	29722
427	22204	29675
428	22256	29623
429	22311	29575
430	22363	29524
431	22420	29479
432	22472	29426
433	22523	29374
434	22578	29325
435	22633	29278
436	22687	29228
437	22742	29181
438	22795	29131
439	22849	29081
440	22902	29031
441	22957	28982
442	23012	28934
443	23065	28884
444	23114	28827
445	23163	28772
446	23216	28721
447	23272	28674
448	23325	28624
449	23381	28577
450	23437	28530
451	23490	28480
452	23541	28426
453	23595	28376
454	23646	28323
455	23701	28275
456	23753	28224
457	23803	28168
458	23853	28114
459	23904	28062
460	23952	28005
461	24000	27948
462	24052	27896
463	24105	27845
464	24152	27788
465	24200	27731
466	24246	27672
467	24294	27616
468	24344	27562
469	24391	27504
470	24436	27445
471	24482	27387
472	24529	27329
473	24579	27275
474	24627	27219
475	24673	27161
476	24720	27104
477	24771	27051
478	24822	26999
479	24870	26942
480	24917	26886
481	24965	26830
482	25016	26777
483	25068	26726
484	25116	26670
485	25164	26613
486	25212	26558
487	25268	26511
488	25325	26464
489	25379	26414
490	25431	26363
491	25486	26315
492	25539	26264
493	25595	26217
494	25648	26167
495	25703	26117
496	25755	26066
497	25812	26019
498	25866	25969
499	25920	25920
500	25970	25866
501	26026	25819
502	26080	25768
503	26134	25719
504	26186	25668
505	26244	25621
506	26298	25572
507	26354	25524
508	26406	25472
509	26461	25424
510	26514	25372
511	26569	25324
512	26621	25272
513	26678	25225
514	26731	25174
515	26780	25119
516	26829	25065
517	26880	25012
518	26928	24956
519	26979	24903
520	27031	24852
521	27086	24803
522	27138	24751
523	27190	24699
524	27243	24648
525	27296	24598
526	27355	24552
527	27409	24502
528	27461	24450
529	27512	24398
530	27564	24346
531	27618	24296
532	27671	24244
533	27723	24192
534	27774	24140
535	27822	24085
536	27871	24030
537	27924	23979
538	27979	23930
539	28033	23880
540	28086	23829
541	28136	23776
542	28191	23726
543	28245	23676
544	28300	23626
545	28352	23575
546	28409	23527
547	28463	23477
548	28517	23427
549	28570	23375
550	28619	23321
551	28668	23266
552	28717	23212
553	28768	23160
554	28820	23108
555	28866	23051
556	28912	22995
557	28958	22938
558	29006	22883
559	29056	22830
560	29105	22775
561	29150	22718
562	29196	22662
563	29245	22608
564	29296	22555
565	29344	22500
566	29392	22446
567	29439	22390
568	29491	22339
569	29542	22286
570	29591	22232
571	29639	22177
572	29687	22123
573	29737	22070
574	29789	22018
575	29838	21964
576	29886	21909
577	29936	21857
578	29987	21804
579	30041	21754
580	30092	21701
581	30141	21647
582	30190	21594
583	30242	21542
584	30295	21491
585	30345	21438
586	30398	21387
587	30455	21339
588	30508	21288
589	30558	21235
590	30609	21183
591	30661	21131
592	30713	21080
593	30762	21026
594	30808	20970
595	30857	20916
596	30909	20865
597	30957	20810
598	31006	20757
599	31055	20703
600	31108	20652
601	31162	20602
602	31212	20549
603	31261	20496
604	31312	20443
605	31362	20390
606	31417	20341
607	31466	20287
608	31517	20235
609	31569	20183
610	31627	20135
611	31678	20083
612	31729	20031
613	31781	19980
614	31835	19929
615	31882	19875
616	31932	19822
617	31984	19770
618	32036	19718
619	32083	19664
620	32131	19609
621	32182	19558
622	32236	19507
623	32283	19453
624	32333	19399
625	32381	19346
626	32436	19296
627	32495	19248
628	32543	19195
629	32591	19140
630	32638	19086
631	32694	19037
632	32747	18986
633	32794	18931
634	32840	18877
635	32891	18824
636	32945	18774
637	32992	18720
638	33040	18666
639	33090	18613
640	33145	18563
641	33193	18509
642	33240	18455
643	33285	18400
644	33335	18347
645	33384	18294
646	33435	18241
647	33481	18187
648	33526	18132
649	33576	18079
650	33626	18027
651	33675	17973
652	33724	17920
653	33769	17866
654	33819	17813
655	33870	17761
656	33919	17708
657	33966	17654
658	34012	17599
659	34061	17546
660	34114	17495
661	34171	17446
662	34220	17394
663	34270	17341
664	34322	17290
665	34381	17242
666	34431	17190
667	34487	17140
668	34542	17090
669	34592	17037
670	34641	16985
671	34695	16934
672	34745	16882
673	34803	16833
674	34853	16781
675	34905	16730
676	34956	16677
677	35005	16625
678	35055	16572
679	35103	16519
680	35155	16467
681	35210	16417
682	35263	16366
683	35311	16313
684	35360	16260
685	35412	16209
686	35468	16159
687	35518	16107
688	35568	16054
689	35622	16004
690	35676	15953
691	35725	15900
692	35782	15851
693	35836	15801
694	35888	15749
695	35937	15696
696	35984	15643
697	36033	15590
698	36084	15538
699	36132	15485
700	36178	15431
701	36227	15378
702	36279	15327
703	36331	15275
704	36380	15223
705	36428	15169
706	36478	15117
707	36529	15065
708	36584	15015
709	36631	14962
710	36681	14909
711	36732	14858
712	36782	14805
713	36829	14752
714	36879	14700
715	36930	14648
716	36986	14598
717	37034	14545
718	37081	14492
719	37136	14441
720	37189	14391
721	37245	14341
722	37304	14292
723	37357	14241
724	37411	14190
725	37470	14141
726	37529	14093
727	37583	14042
728	37638	13991
729	37689	13939
730	37736	13886
731	37785	13834
732	37836	13782
733	37886	13729
734	37932	13676
735	37986	13625
736	38039	13574
737	38087	13521
738	38133	13468
739	38180	13414
740	38234	13364
741	38285	13312
742	38335	13260
743	38384	13207
744	38430	13154
745	38480	13101
746	38531	13050
747	38587	12999
748	38638	12948
749	38687	12895
750	38737	12843
751	38786	12791
752	38837	12739
753	38884	12686
754	38933	12634
755	38985	12582
756	39038	12531
757	39084	12478
758	39131	12425
759	39181	12372
760	39232	12321
761	39283	12269
762	39330	12216
763	39377	12163
764	39428	12112
765	39480	12060
766	39531	12008
767	39579	11956
768	39625	11903
769	39675	11851
770	39728	11800
771	39779	11748
772	39828	11696
773	39878	11644
774	39932	11593
775	39985	11542
776	40039	11491
777	40088	11439
778	40138	11387
779	40188	11335
780	40244	11284
781	40292	11232
782	40348	11182
783	40402	11131
784	40453	11079
785	40504	11027
786	40556	10976
787	40608	10925
788	40662	10874
789	40713	10822
790	40766	10771
791	40817	10719
792	40869	10668
793	40915	10615
794	40967	10563
795	41020	10512
796	41078	10462
797	41128	10411
798	41180	10359
799	41233	10308
800	41289	10257
801	41337	10205
802	41390	10154
803	41442	10102
804	41493	10051
805	41539	9998
806	41591	9946
807	41643	9895
808	41694	9843
809	41740	9791
810	41792	9739
811	41847	9688
812	41900	9637
813	41953	9586
814	42005	9535
815	42060	9484
816	42114	9433
817	42171	9382
818	42223	9331
819	42275	9280
820	42332	9229
821	42382	9177
822	42437	9127
823	42491	9075
824	42541	9023
825	42589	8971
826	42644	8920
827	42695	8869
828	42745	8817
829	42793	8764
830	42843	8713
831	42894	8661
832	42948	8610
833	42998	8558
834	43049	8506
835	43099	8454
836	43154	8404
837	43205	8352
838	43263	8301
839	43315	8250
840	43365	8198
841	43414	8146
842	43466	8095
843	43518	8043
844	43572	7992
845	43621	7940
846	43673	7889
847	43724	7837
848	43784	7787
849	43840	7736
850	43892	7685
851	43942	7633
852	43993	7581
853	44044	7529
854	44095	7478
855	44147	7426
856	44199	7375
857	44250	7323
858	44301	7271
859	44356	7220
860	44411	7169
861	44459	7117
862	44512	7066
863	44566	7015
864	44618	6963
865	44667	6911
866	44720	6860
867	44772	6808
868	44824	6757
869	44875	6705
870	44926	6653
871	44980	6602
872	45034	6551
873	45084	6499
874	45136	6448
875	45188	6396
876	45242	6345
877	45291	6293
878	45342	6241
879	45393	6190
880	45448	6138
881	45496	6086
882	45548	6035
883	45600	5983
884	45652	5932
885	45702	5880
886	45754	5828
887	45806	5777
888	45860	5726
889	45911	5674
890	45963	5622
891	46014	5571
892	46066	5519
893	46116	5467
894	46168	5416
895	46220	5364
896	46276	5313
897	46324	5261
898	46377	5210
899	46431	5159
900	46486	5107
901	46539	5056
902	46592	5004
903	46644	4953
904	46700	4902
905	46753	4850
906	46807	4799
907	46860	4747
908	46914	4696
909	46969	4645
910	47020	4593
911	47071	4541
912	47121	4490
913	47172	4438
914	47222	4386
915	47274	4335
916	47325	4283
917	47377	4232
918	47429	4180
919	47488	4129
920	47541	4077
